FIRM,ESTAB,EMP,FIRMDEATH_FIRMS,ESTABS_ENTRY,ESTABS_EXIT,JOB_CREATION,JOB_DESTRUCTION,NET_JOB_CREATION,YEAR,state,STARTUP_RATE,EXIT_RATE,JOB_CREATION_RATE,JOB_DESTRUCTION_RATE,FIRM_DEATH_RATE,STATE_NAME
171728,209674,3619935,12876,21296,18762,476120,401556,74564,2016,34,10.16,8.95,13.15,11.09,7.5,New Jersey
31023,40435,630716,2220,3568,3473,75769,71697,4072,2016,35,8.82,8.59,12.01,11.37,7.16,New Mexico
403160,482547,8113539,32400,51383,44951,1019570,858303,161267,2016,36,10.65,9.32,12.57,10.58,8.04,New York
154855,208134,3672314,10332,20708,15878,477071,364754,112317,2016,37,9.95,7.63,12.99,9.93,6.67,North Carolina
17724,22455,345871,1327,1894,1919,34303,52528,-18225,2016,38,8.43,8.55,9.92,15.19,7.49,North Dakota
166653,235980,4776186,10512,19699,16299,550629,469401,81228,2016,39,8.35,6.91,11.53,9.83,6.31,Ohio
65600,86102,1356442,5017,7949,7463,163999,174741,-10742,2016,40,9.23,8.67,12.09,12.88,7.65,Oklahoma
82660,103933,1546697,5477,10657,8379,197742,147455,50287,2016,41,10.25,8.06,12.78,9.53,6.63,Oregon
208189,279539,5349486,12855,23589,20300,605303,547183,58120,2016,42,8.44,7.26,11.32,10.23,6.17,Pennsylvania
21516,25959,434810,1318,2571,2002,50413,41134,9279,2016,44,9.9,7.71,11.59,9.46,6.13,Rhode Island
73329,98465,1721507,4740,9582,7207,226601,171673,54928,2016,45,9.73,7.32,13.16,9.97,6.46,South Carolina
19770,24416,358833,1190,2091,1739,36024,30878,5146,2016,46,8.56,7.12,10.04,8.61,6.02,South Dakota
89915,127180,2584982,6069,11507,9191,323450,247790,75660,2016,47,9.05,7.23,12.51,9.59,6.75,Tennessee
388412,534133,10443895,30425,57976,46231,1448765,1254105,194660,2016,48,10.85,8.66,13.87,12.01,7.83,Texas
54480,67594,1243565,4016,8019,6246,172159,128405,43754,2016,49,11.86,9.24,13.84,10.33,7.37,Utah
15989,19088,267194,918,1504,1411,26362,25427,935,2016,50,7.88,7.39,9.87,9.52,5.74,Vermont
135895,183572,3271683,9304,17569,14789,410594,353972,56622,2016,51,9.57,8.06,12.55,10.82,6.85,Virginia
132184,166437,2609777,9496,17813,14461,347686,262923,84763,2016,53,10.7,8.69,13.32,10.07,7.18,Washington
24944,34560,560979,1765,2476,2663,61264,68356,-7092,2016,54,7.16,7.71,10.92,12.19,7.08,West Virginia
97694,129945,2518615,5725,11404,8838,276327,247886,28441,2016,55,8.78,6.8,10.97,9.84,5.86,Wisconsin
15586,18649,208985,1306,1791,1871,23783,35145,-11362,2016,56,9.6,10.03,11.38,16.82,8.38,Wyoming
68265,93916,1696233,4504,7631,7439,221624,194617,27007,2017,1,8.13,7.92,13.07,11.47,6.6,Alabama
13983,18068,260545,1018,1759,1789,34183,37640,-3457,2017,2,9.74,9.9,13.12,14.45,7.28,Alaska
94323,127155,2456130,7063,13872,11849,359950,294325,65625,2017,4,10.91,9.32,14.66,11.98,7.49,Arizona
45819,61356,1028539,3046,5331,4931,136059,120694,15365,2017,5,8.69,8.04,13.23,11.73,6.65,Arkansas
652550,826725,14654515,51046,89984,80350,2161269,1828498,332771,2017,6,10.88,9.72,14.75,12.48,7.82,California
118012,147467,2307967,8784,17071,14463,345444,291690,53754,2017,8,11.58,9.81,14.97,12.64,7.44,Colorado
63601,81666,1533433,4225,6368,7183,189188,181369,7819,2017,9,7.8,8.8,12.34,11.83,6.64,Connecticut
17549,22460,395642,1256,2178,2153,54638,56721,-2083,2017,10,9.7,9.59,13.81,14.34,7.16,Delaware
16569,21684,528831,1009,1998,1832,64115,56143,7972,2017,11,9.21,8.45,12.12,10.62,6.09,District of Columbia
392432,494214,8096805,32706,58830,51776,1190490,977523,212967,2017,12,11.9,10.48,14.7,12.07,8.33,Florida
157642,209340,3856840,11607,21878,18802,552669,460493,92176,2017,13,10.45,8.98,14.33,11.94,7.36,Georgia
23014,30100,541450,1500,2539,2402,71689,59306,12383,2017,15,8.44,7.98,13.24,10.95,6.52,Hawaii
34111,41701,578881,2261,4445,3739,80454,65407,15047,2017,16,10.66,8.97,13.9,11.3,6.63,Idaho
220926,284396,5396149,15465,25707,25742,660962,667948,-6986,2017,17,9.04,9.05,12.25,12.38,7.0,Illinois
98667,136442,2778771,6056,10886,10277,350408,301303,49105,2017,18,7.98,7.53,12.61,10.84,6.14,Indiana
55862,74909,1353793,3339,5664,5722,152711,147884,4827,2017,19,7.56,7.64,11.28,10.92,5.98,Iowa
52300,69093,1199637,3662,5621,5932,150212,137909,12303,2017,20,8.14,8.59,12.52,11.5,7.0,Kansas
61789,85179,1619285,4682,6913,7347,208464,189116,19348,2017,21,8.12,8.63,12.87,11.68,7.58,Kentucky
73558,98205,1680916,4943,7917,8374,213432,227582,-14150,2017,22,8.06,8.53,12.7,13.54,6.72,Louisiana
29147,36486,513025,1854,3072,3059,59266,55823,3443,2017,23,8.42,8.38,11.55,10.88,6.36,Maine
97218,126132,2321695,6604,11178,11130,315559,266588,48971,2017,24,8.86,8.82,13.59,11.48,6.79,Maryland
126619,161738,3292806,7982,14215,13226,404422,340751,63671,2017,25,8.79,8.18,12.28,10.35,6.3,Massachusetts
153152,200604,3859353,10114,16306,16583,480220,426615,53605,2017,26,8.13,8.27,12.44,11.05,6.6,Michigan
102534,134296,2655948,6631,11519,11023,330302,296377,33925,2017,27,8.58,8.21,12.44,11.16,6.47,Minnesota
40832,55350,935820,2742,4406,4421,108105,104258,3847,2017,28,7.96,7.99,11.55,11.14,6.72,Mississippi
109875,144596,2519314,8882,14568,14360,323783,294157,29626,2017,29,10.07,9.93,12.85,11.68,8.08,Missouri
27795,33082,375761,1784,3002,2894,49001,46950,2051,2017,30,9.07,8.75,13.04,12.49,6.42,Montana
38790,49838,828401,2288,4111,3804,99036,90255,8781,2017,31,8.25,7.63,11.96,10.9,5.9,Nebraska
45352,58781,1191323,3866,6879,6108,170103,138350,31753,2017,32,11.7,10.39,14.28,11.61,8.52,Nevada
27586,34992,603143,1695,2690,2783,69786,60145,9641,2017,33,7.69,7.95,11.57,9.97,6.14,New Hampshire
171470,209936,3665423,13068,20507,20228,510491,448456,62035,2017,34,9.77,9.64,13.93,12.23,7.62,New Jersey
30944,40284,626099,2162,3414,3565,76187,78536,-2349,2017,35,8.47,8.85,12.17,12.54,6.99,New Mexico
403544,483444,8204580,32556,48415,47538,1077076,987837,89239,2017,36,10.01,9.83,13.13,12.04,8.07,New York
157390,211695,3753357,10555,20874,17325,489680,408755,80925,2017,37,9.86,8.18,13.05,10.89,6.71,North Carolina
17504,22227,339617,1285,1830,2057,41378,47145,-5767,2017,38,8.23,9.25,12.18,13.88,7.34,North Dakota
165455,233243,4807138,10571,17867,20610,600523,562308,38215,2017,39,7.66,8.84,12.49,11.7,6.39,Ohio
65408,85765,1356342,4751,7567,7878,175219,170816,4403,2017,40,8.82,9.19,12.92,12.59,7.26,Oklahoma
83732,105489,1592725,5862,10635,9083,219394,172508,46886,2017,41,10.08,8.61,13.77,10.83,7.0,Oregon
207435,278739,5416046,13313,21908,22708,655763,583085,72678,2017,42,7.86,8.15,12.11,10.77,6.42,Pennsylvania
21552,25940,437396,1283,2093,2106,52019,49176,2843,2017,44,8.07,8.12,11.89,11.24,5.95,Rhode Island
74383,99976,1753510,4739,9316,7782,232625,195318,37307,2017,45,9.32,7.78,13.27,11.14,6.37,South Carolina
19803,24431,359679,1155,1933,1919,40864,39831,1033,2017,46,7.91,7.85,11.36,11.07,5.83,South Dakota
90668,128222,2644961,6183,11291,10231,345046,303164,41882,2017,47,8.81,7.98,13.05,11.46,6.82,Tennessee
393552,540585,10580025,31339,57983,51436,1582934,1426889,156045,2017,48,10.73,9.51,14.96,13.49,7.96,Texas
55759,69022,1282118,4006,8058,6620,182415,141376,41039,2017,49,11.67,9.59,14.23,11.03,7.18,Utah
15926,19003,258964,983,1459,1536,28639,30540,-1901,2017,50,7.68,8.08,11.06,11.79,6.17,Vermont
136793,184361,3308261,9444,16635,15835,420758,375865,44893,2017,51,9.02,8.59,12.72,11.36,6.9,Virginia
134096,168801,2682897,9615,17735,15343,374263,297384,76879,2017,53,10.51,9.09,13.95,11.08,7.17,Washington
24537,34123,549564,1704,2500,2935,60897,71435,-10538,2017,54,7.33,8.6,11.08,13.0,6.94,West Virginia
97441,129821,2545943,6069,9993,10110,302753,269772,32981,2017,55,7.7,7.79,11.89,10.6,6.23,Wisconsin
15553,18544,201850,1140,1796,1898,25975,32490,-6515,2017,56,9.69,10.24,12.87,16.1,7.33,Wyoming
68246,93681,1720839,4481,7024,7227,208345,187981,20364,2018,1,7.5,7.71,12.11,10.92,6.57,Alabama
14056,18083,260844,927,1653,1630,31328,32504,-1176,2018,2,9.14,9.01,12.01,12.46,6.6,Alaska
95957,128619,2543851,7329,13574,12082,364604,275470,89134,2018,4,10.55,9.39,14.33,10.83,7.64,Arizona
45933,61527,1040282,3154,5080,4885,124074,111298,12776,2018,5,8.26,7.94,11.93,10.7,6.87,Arkansas
661397,834583,14979595,51878,88231,80160,2008211,1705105,303106,2018,6,10.57,9.6,13.41,11.38,7.84,California
120242,149546,2354613,9099,16766,14661,326253,280486,45767,2018,8,11.21,9.8,13.86,11.91,7.57,Colorado
63159,81034,1520482,4314,6597,7205,170996,183961,-12965,2018,9,8.14,8.89,11.25,12.1,6.83,Connecticut
17775,22661,403078,1205,2195,1979,51898,45917,5981,2018,10,9.69,8.73,12.88,11.39,6.78,Delaware
16795,21794,542065,1010,2025,1909,65371,51539,13832,2018,11,9.29,8.76,12.06,9.51,6.01,District of Columbia
399390,500281,8301116,33024,58102,51915,1158402,928934,229468,2018,12,11.61,10.38,13.95,11.19,8.27,Florida
159736,211034,3953214,12088,21330,19567,543789,458349,85440,2018,13,10.11,9.27,13.76,11.59,7.57,Georgia
23159,30269,550240,1462,2519,2343,62088,54016,8072,2018,15,8.32,7.74,11.28,9.82,6.31,Hawaii
35359,43127,598294,2213,4935,3492,85263,65226,20037,2018,16,11.44,8.1,14.25,10.9,6.26,Idaho
220582,283541,5437357,15308,24119,24912,646464,611702,34762,2018,17,8.51,8.79,11.89,11.25,6.94,Illinois
99077,136705,2813941,6292,10814,10512,342698,310549,32149,2018,18,7.91,7.69,12.18,11.04,6.35,Indiana
56278,75425,1368137,3234,5807,5266,145419,130993,14426,2018,19,7.7,6.98,10.63,9.57,5.75,Iowa
52070,68714,1200460,3545,5294,5584,138734,138876,-142,2018,20,7.7,8.13,11.56,11.57,6.81,Kansas
60781,84070,1635201,4229,6385,6765,193200,176318,16882,2018,21,7.59,8.05,11.82,10.78,6.96,Kentucky
73602,97922,1685483,5016,7947,8198,202933,201527,1406,2018,22,8.12,8.37,12.04,11.96,6.82,Louisiana
29334,36521,516050,1771,2917,2869,56827,53642,3185,2018,23,7.99,7.86,11.01,10.39,6.04,Maine
97538,126278,2353103,6513,10998,10817,286124,253340,32784,2018,24,8.71,8.57,12.16,10.77,6.68,Maryland
127075,161917,3334056,8145,13562,13329,402170,349478,52692,2018,25,8.38,8.23,12.06,10.48,6.41,Massachusetts
153477,200934,3919125,10032,16367,15904,486540,410869,75671,2018,26,8.15,7.92,12.41,10.48,6.54,Michigan
102100,133661,2696120,6779,10621,11187,314997,274427,40570,2018,27,7.95,8.37,11.68,10.18,6.64,Minnesota
40797,55331,942952,2682,4249,4274,104404,101535,2869,2018,28,7.68,7.72,11.07,10.77,6.57,Mississippi
104019,138555,2522461,8661,13389,13400,298286,290175,8111,2018,29,9.66,9.67,11.83,11.5,8.33,Missouri
28105,33418,370071,1803,3222,2884,45188,51977,-6789,2018,30,9.64,8.63,12.21,14.05,6.42,Montana
38710,49677,841185,2418,3830,3987,99879,87480,12399,2018,31,7.71,8.03,11.87,10.4,6.25,Nebraska
46563,60043,1219417,3771,7284,6000,166821,139379,27442,2018,32,12.13,9.99,13.68,11.43,8.1,Nevada
27692,35087,613074,1752,2802,2691,72001,61940,10061,2018,33,7.99,7.67,11.74,10.1,6.33,New Hampshire
171446,209543,3722141,12885,19346,19688,476711,429596,47115,2018,34,9.23,9.4,12.81,11.54,7.52,New Jersey
30878,40071,629883,2140,3341,3540,73956,70107,3849,2018,35,8.34,8.83,11.74,11.13,6.93,New Mexico
403743,482906,8317277,32569,47032,47394,1035305,930609,104696,2018,36,9.74,9.81,12.45,11.19,8.07,New York
159822,213947,3850074,10984,20294,17999,491533,418610,72923,2018,37,9.49,8.41,12.77,10.87,6.87,North Carolina
17411,22132,343675,1146,1748,1836,42664,38885,3779,2018,38,7.9,8.3,12.41,11.31,6.58,North Dakota
164861,232055,4863157,10425,16898,17997,575803,520260,55543,2018,39,7.28,7.76,11.84,10.7,6.32,Ohio
65459,85636,1379872,4709,7403,7493,183187,161086,22101,2018,40,8.64,8.75,13.28,11.67,7.19,Oklahoma
85154,106864,1623623,5924,10537,9124,201597,172853,28744,2018,41,9.86,8.54,12.42,10.65,6.96,Oregon
207343,279267,5471138,12886,21914,21228,608777,559027,49750,2018,42,7.85,7.6,11.13,10.22,6.21,Pennsylvania
21512,25780,442189,1324,2146,2250,54402,48625,5777,2018,44,8.32,8.73,12.3,11.0,6.15,Rhode Island
75658,101156,1806109,4938,9403,8219,243689,201475,42214,2018,45,9.3,8.13,13.49,11.16,6.53,South Carolina
19883,24512,359341,1219,2026,1928,36882,37567,-685,2018,46,8.27,7.87,10.26,10.45,6.13,South Dakota
91351,128831,2668601,6169,10787,10143,312261,283120,29141,2018,47,8.37,7.87,11.7,10.61,6.75,Tennessee
399487,546695,10800658,31489,56584,50261,1500815,1285682,215133,2018,48,10.35,9.19,13.9,11.9,7.88,Texas
57464,70686,1337872,4002,8263,6583,188388,134372,54016,2018,49,11.69,9.31,14.08,10.04,6.96,Utah
15850,18903,262181,936,1376,1465,27696,24542,3154,2018,50,7.28,7.75,10.56,9.36,5.91,Vermont
137321,184606,3385963,9513,16263,15957,426095,350987,75108,2018,51,8.81,8.64,12.58,10.37,6.93,Virginia
136529,171209,2761656,9892,17901,15477,371285,295845,75440,2018,53,10.46,9.04,13.44,10.71,7.25,Washington
24131,33666,557964,1695,2303,2748,69103,60921,8182,2018,54,6.84,8.16,12.38,10.92,7.02,West Virginia
97541,129621,2597539,5931,9626,9736,290322,251418,38904,2018,55,7.43,7.51,11.18,9.68,6.08,Wisconsin
15738,18661,208618,1132,1907,1785,28959,24374,4585,2018,56,10.22,9.57,13.88,11.68,7.19,Wyoming
68736,94633,1762162,4508,7701,6759,204715,165544,39171,2019,1,8.14,7.14,11.62,9.39,6.56,Alabama
14113,18125,263816,943,1651,1557,30563,27992,2571,2019,2,9.11,8.59,11.58,10.61,6.68,Alaska
97589,130700,2613449,7427,13793,11718,356117,288215,67902,2019,4,10.55,8.97,13.63,11.03,7.61,Arizona
46188,62092,1054428,3210,5418,4866,120700,107227,13473,2019,5,8.73,7.84,11.45,10.17,6.95,Arkansas
672173,847440,15304450,53587,92321,79403,2027006,1692197,334809,2019,6,10.89,9.37,13.24,11.06,7.97,California
121912,151833,2412233,9839,17322,15021,328829,269318,59511,2019,8,11.41,9.89,13.63,11.16,8.07,Colorado
63081,81322,1542676,4306,6664,6383,164869,142586,22283,2019,9,8.19,7.85,10.69,9.24,6.83,Connecticut
18082,23027,414629,1220,2224,1865,54472,42643,11829,2019,10,9.66,8.1,13.14,10.28,6.75,Delaware
16918,22010,532976,1085,2006,1790,55712,65314,-9602,2019,11,9.11,8.13,10.45,12.25,6.41,District of Columbia
407354,510357,8444899,34712,61154,51070,1077687,910303,167384,2019,12,11.98,10.01,12.76,10.78,8.52,Florida
162157,214732,4035351,12358,22407,18747,533263,453883,79380,2019,13,10.43,8.73,13.21,11.25,7.62,Georgia
23326,30496,553171,1553,2567,2341,55375,52569,2806,2019,15,8.42,7.68,10.01,9.5,6.66,Hawaii
36699,44622,618190,2396,5162,3675,78253,57584,20669,2019,16,11.57,8.24,12.66,9.31,6.53,Idaho
220416,284223,5478394,15900,24843,24188,602904,563138,39766,2019,17,8.74,8.51,11.01,10.28,7.21,Illinois
99194,137875,2835824,6431,10804,9654,283275,260360,22915,2019,18,7.84,7.0,9.99,9.18,6.48,Indiana
56154,75525,1387949,3560,5511,5426,143216,120704,22512,2019,19,7.3,7.18,10.32,8.7,6.34,Iowa
51867,68750,1211242,3562,5454,5414,133880,121615,12265,2019,20,7.93,7.87,11.05,10.04,6.87,Kansas
61101,84684,1667087,4040,6851,6205,191211,160216,30995,2019,21,8.09,7.33,11.47,9.61,6.61,Kentucky
73814,98395,1715942,5187,8151,7683,204716,174503,30213,2019,22,8.28,7.81,11.93,10.17,7.03,Louisiana
29529,36876,522289,1857,3173,2809,56582,50138,6444,2019,23,8.6,7.62,10.83,9.6,6.29,Maine
98013,127000,2372268,6627,10936,10216,258724,240074,18650,2019,24,8.61,8.04,10.91,10.12,6.76,Maryland
128122,163624,3383188,8270,14185,12481,369136,299454,69682,2019,25,8.67,7.63,10.91,8.85,6.45,Massachusetts
153178,201266,3922304,10557,16137,15694,419651,384499,35152,2019,26,8.02,7.8,10.7,9.8,6.89,Michigan
102019,134030,2696221,6736,10757,10399,276654,274781,1873,2019,27,8.03,7.76,10.26,10.19,6.6,Minnesota
40790,55497,956885,2778,4218,4065,103226,89494,13732,2019,28,7.6,7.32,10.79,9.35,6.81,Mississippi
104315,139141,2542810,8035,13356,12170,277004,257353,19651,2019,29,9.6,8.75,10.89,10.12,7.7,Missouri
28394,33813,375345,1881,3259,2863,42566,38802,3764,2019,30,9.64,8.47,11.34,10.34,6.62,Montana
38739,49878,854272,2376,3865,3672,92652,81079,11573,2019,31,7.75,7.36,10.85,9.49,6.13,Nebraska
47421,61110,1262679,4117,7128,6050,171344,129065,42279,2019,32,11.66,9.9,13.57,10.22,8.68,Nevada
27927,35431,620404,1744,2909,2561,62110,55222,6888,2019,33,8.21,7.23,10.01,8.9,6.24,New Hampshire
172394,211184,3794755,13010,20478,18853,462714,392412,70302,2019,34,9.7,8.93,12.19,10.34,7.55,New Jersey
31046,40342,636262,2193,3525,3251,73566,68308,5258,2019,35,8.74,8.06,11.56,10.74,7.06,New Mexico
404870,485542,8468293,32638,47541,44929,1035597,870642,164955,2019,36,9.79,9.25,12.23,10.28,8.06,New York
162204,217222,3942385,11106,20247,16971,489815,399724,90091,2019,37,9.32,7.81,12.42,10.14,6.85,North Carolina
17526,22374,350783,1062,1829,1586,37033,30292,6741,2019,38,8.17,7.09,10.56,8.64,6.06,North Dakota
164973,232076,4905469,10639,17487,17487,536145,479957,56188,2019,39,7.54,7.54,10.93,9.78,6.45,Ohio
65827,86145,1401318,4785,7753,7245,170861,151139,19722,2019,40,9.0,8.41,12.19,10.79,7.27,Oklahoma
85701,107743,1644461,6329,10287,9401,195097,174657,20440,2019,41,9.55,8.73,11.86,10.62,7.38,Oregon
208529,280111,5556376,12960,21888,21037,590332,507797,82535,2019,42,7.81,7.51,10.62,9.14,6.21,Pennsylvania
21647,25985,439541,1367,2284,2073,42424,45297,-2873,2019,44,8.79,7.98,9.65,10.31,6.31,Rhode Island
76776,102819,1844220,5225,9658,8008,235970,195840,40130,2019,45,9.39,7.79,12.8,10.62,6.81,South Carolina
19949,24633,359788,1248,2011,1888,33820,33656,164,2019,46,8.16,7.66,9.4,9.35,6.26,South Dakota
92103,130643,2726721,6444,11676,9870,320501,272687,47814,2019,47,8.94,7.55,11.75,10.0,7.0,Tennessee
407546,557547,11109140,32069,58934,48121,1488314,1186179,302135,2019,48,10.57,8.63,13.4,10.68,7.87,Texas
59035,72407,1375209,4463,8441,6736,173543,135890,37653,2019,49,11.66,9.3,12.62,9.88,7.56,Utah
15739,18825,261794,1020,1406,1485,23905,25039,-1134,2019,50,7.47,7.89,9.13,9.56,6.48,Vermont
138709,186851,3465655,9650,16861,14627,411658,337398,74260,2019,51,9.02,7.83,11.88,9.74,6.96,Virginia
137952,173259,2820597,10478,17727,15682,347593,289060,58533,2019,53,10.23,9.05,12.32,10.25,7.6,Washington
24055,33708,556130,1605,2504,2454,59068,61546,-2478,2019,54,7.43,7.28,10.62,11.07,6.67,West Virginia
97506,130309,2604597,6063,9909,9230,275533,267248,8285,2019,55,7.6,7.08,10.58,10.26,6.22,Wisconsin
15867,18834,210560,1166,1891,1713,23644,22071,1573,2019,56,10.04,9.1,11.23,10.48,7.35,Wyoming
68371,94546,1781932,4636,7307,7395,203807,184549,19258,2020,1,7.73,7.82,11.44,10.36,6.78,Alabama
14106,18107,263827,976,1653,1666,29693,29913,-220,2020,2,9.13,9.2,11.25,11.34,6.92,Alaska
98832,132339,2644141,7732,14122,12492,328184,306008,22176,2020,4,10.67,9.44,12.41,11.57,7.82,Arizona
46088,62278,1055133,3275,5275,5093,115909,117021,-1112,2020,5,8.47,8.18,10.99,11.09,7.11,Arkansas
685122,862365,15375464,55829,99289,84334,2044401,1909670,134731,2020,6,11.51,9.78,13.3,12.42,8.15,California
122309,152700,2438775,9995,17193,16333,330634,307301,23333,2020,8,11.26,10.7,13.56,12.6,8.17,Colorado
62457,80843,1548717,4533,6806,7284,190679,185212,5467,2020,9,8.42,9.01,12.31,11.96,7.26,Connecticut
18959,23952,419080,1293,2983,2056,52806,48631,4175,2020,10,12.45,8.58,12.6,11.6,6.82,Delaware
16904,22056,544609,1135,2037,1993,66075,55462,10613,2020,11,9.24,9.04,12.13,10.18,6.71,District of Columbia
411656,517242,8587626,35480,62706,55817,1156743,1002232,154511,2020,12,12.12,10.79,13.47,11.67,8.62,Florida
163651,216971,4107742,12781,22720,20478,528084,460369,67715,2020,13,10.47,9.44,12.86,11.21,7.81,Georgia
23022,30206,548369,1704,2368,2660,49546,54375,-4829,2020,15,7.84,8.81,9.04,9.92,7.4,Hawaii
37605,45761,640032,2602,5284,4149,82857,61489,21368,2020,16,11.55,9.07,12.95,9.61,6.92,Idaho
218378,282251,5494443,16030,24663,26635,616368,613480,2888,2020,17,8.74,9.44,11.22,11.17,7.34,Illinois
98704,137385,2825420,6618,10980,11491,298879,309584,-10705,2020,18,7.99,8.36,10.58,10.96,6.7,Indiana
55939,75515,1393415,3518,5762,5766,136436,130520,5916,2020,19,7.63,7.64,9.79,9.37,6.29,Iowa
51415,68399,1205466,3529,5358,5699,131554,139651,-8097,2020,20,7.83,8.33,10.91,11.58,6.86,Kansas
60433,84364,1663074,4214,6499,6813,176378,183417,-7039,2020,21,7.7,8.08,10.61,11.03,6.97,Kentucky
73168,98019,1702056,5037,7860,8237,188281,201627,-13346,2020,22,8.02,8.4,11.06,11.85,6.88,Louisiana
29565,36983,521797,1916,3137,3017,53025,53237,-212,2020,23,8.48,8.16,10.16,10.2,6.48,Maine
97573,126825,2400413,6823,11115,11289,282887,253353,29534,2020,24,8.76,8.9,11.78,10.55,6.99,Maryland
127975,163711,3390729,8794,14115,14033,360833,350377,10456,2020,25,8.62,8.57,10.64,10.33,6.87,Massachusetts
151711,200162,3957625,10562,16521,17591,435265,421842,13423,2020,26,8.25,8.79,11.0,10.66,6.96,Michigan
101637,133900,2706495,6836,11049,11184,278637,268085,10552,2020,27,8.25,8.35,10.3,9.91,6.73,Minnesota
40403,55188,951196,2788,4216,4523,98258,103758,-5500,2020,28,7.64,8.2,10.33,10.91,6.9,Mississippi
103169,138185,2563439,8109,12675,12692,285024,264303,20721,2020,29,9.17,9.18,11.12,10.31,7.86,Missouri
28744,34299,378664,1905,3589,3097,45009,41754,3255,2020,30,10.46,9.03,11.89,11.03,6.63,Montana
38700,49855,864204,2404,3991,4011,94535,85139,9396,2020,31,8.01,8.05,10.94,9.85,6.21,Nebraska
48276,62315,1276693,3882,7309,6116,164068,149250,14818,2020,32,11.73,9.81,12.85,11.69,8.04,Nevada
27860,35350,620449,1841,2745,2832,58515,58541,-26,2020,33,7.77,8.01,9.43,9.44,6.61,New Hampshire
171064,210523,3794228,13298,19983,20638,445738,444543,1195,2020,34,9.49,9.8,11.75,11.72,7.77,New Jersey
30791,40238,652036,2253,3518,3621,77142,71322,5820,2020,35,8.74,9.0,11.83,10.94,7.32,New Mexico
397641,478394,8474071,34281,45774,52937,971734,983441,-11707,2020,36,9.57,11.07,11.47,11.61,8.62,New York
163706,219148,3976335,11530,20721,18787,456448,424732,31716,2020,37,9.46,8.57,11.48,10.68,7.04,North Carolina
17505,22383,353047,1115,1813,1799,38516,36689,1827,2020,38,8.1,8.04,10.91,10.39,6.37,North Dakota
163514,230147,4928473,10910,17152,19086,544846,539963,4883,2020,39,7.45,8.29,11.06,10.96,6.67,Ohio
65331,85813,1403100,5122,7789,8121,172596,169959,2637,2020,40,9.08,9.46,12.3,12.11,7.84,Oklahoma
85853,108077,1657565,6445,10282,9944,190343,176871,13472,2020,41,9.51,9.2,11.48,10.67,7.51,Oregon
207745,279866,5531813,13407,21620,21870,577755,571510,6245,2020,42,7.73,7.81,10.44,10.33,6.45,Pennsylvania
21607,25985,445477,1423,2182,2179,48958,42882,6076,2020,44,8.4,8.39,10.99,9.63,6.59,Rhode Island
